scenario,year,corridor,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,own_h_target_sum,all_date_h5_base_sum,exposure_weeks,contacts_per_week,relevance,h5_quality,own_h_quality,h5_unconditional_same_dates,forward_bps_per_contact,timing_bps_all_volume,h5_lift_vs_unconditional
base,2026,UZS,group_unconstrained_exploratory,4.1787317620650954,2.2210998877665546,0.7376543209876544,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,95.76011650137474,91.58138473930964,0.0,43127.8521040116,2.6921997755331093,0.21520763187429853,1.8911335578002246,168.9840558044491,1.9955106621773289,1.5114561692575879,30.857142857142858,0.13542186265951697,0.5315248774592091,0.4525616061236823,0.4775397837910428,0.3617021276595745,40.43907707560979,3.2126679007724617,0.0908594784641078
base,2026,UZS,random_expected_budget,2.7783389450056117,1.5221661054994389,0.5075757575757576,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,-181.91599960251375,-184.69433854751935,0.0,39461.546041889174,2.302188552188552,0.21240179573512905,0.8872053872053872,36.778829068721684,0.8872053872053872,1.0049311077679872,30.857142857142858,0.09003876210666334,0.5478691173500303,0.31932942839830336,0.31932942839830336,0.3617021276595745,13.237704181066864,-6.103122196510085,-0.04237269926127113
base,2026,UZS,universal,5.850729517396184,3.0819304152637486,1.0190796857463524,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,0.2664242228632929,-5.584305294532896,0.0,73529.92381675023,4.595959595959596,0.3641975308641975,2.420875420875421,241.74688425426643,2.574915824915825,2.116221314802875,30.857142857142858,0.18960697510080227,0.5267600230193746,0.41377325915979285,0.4401016689046614,0.36170212765957444,41.31910106858841,0.00893829895005257,0.052071131500218415
base,2026,UZS,universal_expected_budget,3.272166105499439,1.7104377104377104,0.5897867564534232,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,-83.55222513640217,-86.82439124190161,0.0,44660.5642681989,2.653198653198653,0.28114478114478114,1.2589786756453423,118.10247019326954,1.3296857463524128,1.1835494424146908,30.857142857142858,0.10604242008562996,0.5227233750643114,0.3847539015606242,0.4063625450180071,0.36170212765957455,36.09305468777333,-2.8031038551418193,0.023051773901049677
base,2026,UZS,v3_readiness,3.9250841750841747,2.321548821548822,0.7861952861952862,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,246.5620401672188,242.63695599213463,0.0,61934.06059069309,3.6798540965207627,0.24130190796857462,1.856060606060606,193.79343486219537,1.856060606060606,1.4197112973708719,30.857142857142858,0.12720180197032047,0.5914647222817929,0.47287154192579883,0.47287154192579883,0.3617021276595745,49.37306468288401,8.271940145173303,0.11116941426622434
base,2026,UZS,weekly_expected_budget,3.1506734006734005,1.7875982042648713,0.808361391694725,5.090909090909091,5.090909090909091,298070.3871643563,298070.3871643563,-437.51304181695025,-440.66371521762363,0.0,61351.479672457244,4.1147586980920305,0.36952861952861954,0.7460718294051627,53.981897052768794,0.7460718294051627,1.139605272583996,30.857142857142858,0.10210515650330465,0.5673702021551341,0.23679757770059667,0.23679757770059667,0.3617021276595745,17.133447421503963,-14.678178734196267,-0.12490454995897782
contact_cost10,2024,AMD,group_aware,5.090347923681257,3.1955667789001123,1.0072951739618408,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,85.51775763182447,34.6142783950119,0.0,61602.10064144507,3.7398989898989896,0.3557800224466891,2.043490460157127,107.25864184180398,1.1921997755331089,1.830739165534487,48.285714285714285,0.105421406703458,0.627769815896814,0.4014441627163488,0.2342079153345827,0.3596491228070175,21.070984429731528,1.7535703133674172,0.04179503990933131
contact_cost10,2024,AMD,group_expected_budget,5.090347923681257,3.1955667789001123,1.0072951739618408,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,85.51775763182447,34.6142783950119,0.0,61602.10064144507,3.7398989898989896,0.3557800224466891,2.043490460157127,107.25864184180398,1.1921997755331089,1.830739165534487,48.285714285714285,0.105421406703458,0.627769815896814,0.4014441627163488,0.2342079153345827,0.3596491228070175,21.070984429731528,1.7535703133674172,0.04179503990933131
contact_cost10,2024,AMD,group_unconstrained_expected_budget,5.084175084175084,3.014590347923681,0.7760942760942761,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,178.27777802580283,127.436027184052,0.0,47591.225890658505,3.2648709315375983,0.25280583613916946,1.9974747474747474,131.18550197583045,1.829124579124579,1.8285191092208635,48.285714285714285,0.10529356683202837,0.5929359823399558,0.3928807947019868,0.35976821192052977,0.35964912280701755,25.802711315775923,3.6556456546144864,0.03323167189496923
contact_cost10,2024,AMD,group_unconstrained_exploratory,9.104657687991022,5.297979797979798,1.4520202020202022,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,181.96890409791015,90.92232721799994,0.0,92295.88456586478,6.3580246913580245,0.5129068462401796,3.562008978675645,185.24541120518316,3.1851851851851856,3.274482150944139,48.285714285714285,0.18855799945543536,0.5818977472341211,0.3912293136922555,0.3498412894079941,0.3596491228070175,20.34622470754947,3.7313334331786794,0.031580190885238
contact_cost10,2024,AMD,random_expected_budget,4.723905723905723,2.721941638608305,0.8866442199775533,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,141.18337958281893,93.9443223437617,0.0,69786.190895468,3.728956228956229,0.2993827160493827,1.8616722783389452,133.86124642177452,1.8616722783389452,1.6989485498257428,48.285714285714285,0.09783236706313628,0.5762057495842243,0.3940959847944881,0.3940959847944881,0.3596491228070176,28.336985165550278,2.8950125685379593,0.03444686198747049
contact_cost10,2024,AMD,universal,8.924803591470258,5.066498316498317,1.4565095398428731,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,816.71363554963,727.4655996349275,0.0,92766.40050639902,6.428451178451178,0.30920314253647585,4.538720538720539,472.0570459630277,6.59006734006734,3.209797782897198,48.285714285714285,0.18483321047423612,0.5676873742454729,0.5085513078470825,0.7383991448692152,0.35964912280701755,52.892709752648095,16.746987122698403,0.14890218504006492
contact_cost10,2024,AMD,universal_expected_budget,4.1787317620650954,2.5016835016835017,0.7149270482603816,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,643.9371317775718,602.1498141569209,0.0,49744.46363464261,2.6512345679012346,0.09483726150392818,2.3181818181818183,297.0750545674979,3.19668911335578,1.5028772126725345,48.285714285714285,0.08654178205460257,0.598670516349963,0.55475726851541,0.7649902638823608,0.3596491228070176,71.09215701863711,13.204146942457921,0.19510814570839236
contact_cost10,2024,AMD,v3_readiness,7.306397306397306,4.293771043771043,1.3243546576879912,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,1059.9003889279243,986.8364158639512,0.0,96937.24471470373,5.869809203142536,0.2934904601571268,3.705948372615039,311.6648660422199,3.705948372615039,2.6277393821253474,48.285714285714285,0.15131592054668977,0.5876728110599078,0.5072196620583718,0.5072196620583718,0.3596491228070176,42.65643558273701,21.733613095333627,0.14757053925135416
contact_cost10,2024,AMD,weekly_expected_budget,4.679292929292929,2.824915824915825,0.8886083052749719,8.103535353535353,8.103535353535353,487677.95040737744,487677.95040737744,74.08859499545733,27.295665702528026,0.0,62107.6484970044,3.9346240179573506,0.32379349046015715,1.7612233445566778,97.51233818608739,1.7612233445566778,1.6829035973772817,48.285714285714285,0.09690843344689498,0.6037057024644721,0.37638664028302454,0.37638664028302454,0.3596491228070176,20.839118144463363,1.5192114987681538,0.016737517476006936
contact_cost10,2024,KGS,group_aware,4.713804713804714,2.9121773288439954,0.8700897867564535,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,127.6532983369582,80.51525119891106,0.0,42798.508472995076,3.137205387205387,0.30162738496071834,1.856060606060606,108.30879671574081,1.1776094276094276,1.8193632228719947,48.285714285714285,0.09762317454625147,0.617797619047619,0.39375,0.24982142857142856,0.38596491228070173,22.97693758898216,2.7972301678917133,0.007785087719298256
contact_cost10,2024,KGS,group_expected_budget,4.713804713804714,2.9121773288439954,0.8700897867564535,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,127.6532983369582,80.51525119891106,0.0,42798.508472995076,3.137205387205387,0.30162738496071834,1.856060606060606,108.30879671574081,1.1776094276094276,1.8193632228719947,48.285714285714285,0.09762317454625147,0.617797619047619,0.39375,0.24982142857142856,0.38596491228070173,22.97693758898216,2.7972301678917133,0.007785087719298256
contact_cost10,2024,KGS,group_unconstrained_expected_budget,5.192480359147026,2.7222222222222223,0.8998316498316498,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,128.63598893856573,76.71118534709547,0.0,49446.29776518233,3.6551627384960717,0.26290684624017957,2.211279461279461,183.77257664010514,2.148428731762065,2.004115226337448,48.285714285714285,0.10753657548529344,0.5242624013833351,0.42586188263265967,0.41375770020533886,0.3859649122807017,35.39206004243676,2.8187635856124555,0.039896970351957994
contact_cost10,2024,KGS,group_unconstrained_exploratory,9.026655443322111,4.784792368125702,1.5143097643097643,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,486.89194240202244,396.62538796880136,0.0,86697.07404603745,6.214085297418631,0.5075757575757576,3.643939393939394,260.68086570467835,3.466610549943883,3.4839722763699372,48.285714285714285,0.1869425683528248,0.530073668832178,0.4036865499984458,0.3840415280842994,0.3859649122807017,28.87900921237989,10.669123693108837,0.0177216377177441
contact_cost10,2024,KGS,random_expected_budget,4.61672278338945,2.6237373737373737,0.872334455667789,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,208.0524564292749,161.88522859538045,0.0,58034.84729513757,4.185746352413019,0.2648709315375982,1.797418630751964,123.5303750640324,1.797418630751964,1.781893004115226,48.285714285714285,0.09561260202285844,0.5683116567400024,0.38932782302175756,0.38932782302175756,0.3859649122807017,26.757156723484346,4.55899389369285,0.00336291074105588
contact_cost10,2024,KGS,universal,8.60914702581369,4.294612794612794,1.567901234567901,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,1318.658817381591,1232.567347123454,0.0,96481.24345507612,6.410213243546577,0.38496071829405165,4.5460157126823795,570.0289543654625,6.843995510662177,3.322828676629846,48.285714285714285,0.17829594432158533,0.49884300752859895,0.5280448456800184,0.7949678975328359,0.3859649122807018,66.21201295044516,28.89539301522516,0.14207993339931663
contact_cost10,2024,KGS,universal_expected_budget,4.061447811447811,2.0583613916947248,0.7727272727272727,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,700.2463012450692,659.6318231305911,0.0,50758.567853207525,3.4062850729517398,0.18097643097643096,2.004489337822671,218.14423999312305,3.2109988776655443,1.5675763482781027,48.285714285714285,0.08411282449743988,0.5068048359240068,0.4935405872193437,0.7906044905008636,0.38596491228070173,53.71095484183009,15.344296655985412,0.10757567493864195
contact_cost10,2024,KGS,v3_readiness,6.184343434343434,3.457351290684624,1.3324915824915824,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,959.5186001844373,897.675165841003,0.0,91437.4587238008,5.460157126823793,0.26936026936026936,2.9239618406285075,382.05498529866287,2.9239618406285075,2.3869395711500974,48.285714285714285,0.12807811846273384,0.5590490449616624,0.47280068962388283,0.47280068962388283,0.38596491228070173,61.77777630799122,21.02565628977614,0.0868357773431811
contact_cost10,2024,KGS,weekly_expected_budget,4.332491582491582,2.366442199775533,0.7803030303030303,8.012065095398428,8.012065095398428,456356.07610070624,456356.07610070624,39.2308392014603,-4.09407662345553,0.0,45992.15062914644,3.4887766554433224,0.2943322109988777,1.5578002244668911,80.00686787560704,1.5578002244668911,1.6721897335932423,48.285714285714285,0.08972615703384934,0.5462081471407293,0.35956220452043264,0.35956220452043264,0.3859649122807018,18.466710518014605,0.8596541441206328,-0.02640270776026915
contact_cost10,2024,KZT,group_aware,5.186868686868687,3.2328843995510663,1.1445005611672276,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,329.84766760044397,277.9789807317571,0.0,64370.89871909229,4.485690235690235,0.4955106621773288,1.5496632996632995,2.856031044963064,1.0774410774410774,1.4104642920432395,48.285714285714285,0.10742035742035742,0.6232824840419777,0.29876663420967214,0.20772476468679,0.2719298245614035,0.550627212173989,6.919479842673285,0.026836809648268622
contact_cost10,2024,KZT,group_expected_budget,5.186868686868687,3.2328843995510663,1.1445005611672276,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,329.84766760044397,277.9789807317571,0.0,64370.89871909229,4.485690235690235,0.4955106621773288,1.5496632996632995,2.856031044963064,1.0774410774410774,1.4104642920432395,48.285714285714285,0.10742035742035742,0.6232824840419777,0.29876663420967214,0.20772476468679,0.2719298245614035,0.550627212173989,6.919479842673285,0.026836809648268622
contact_cost10,2024,KZT,group_unconstrained_expected_budget,4.872053872053872,2.80611672278339,1.0120650953984287,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,219.1124247652035,170.39188604466483,0.0,58652.694142255954,3.7376543209876543,0.35858585858585856,1.4031986531986531,43.71409283208972,1.4298540965207631,1.3248567546813161,48.285714285714285,0.10090052397744706,0.5759617599631423,0.2880096751900484,0.29348076480073715,0.2719298245614035,8.972415736786902,4.596497581661395,0.016079850628644865
contact_cost10,2024,KZT,group_unconstrained_exploratory,8.862233445566778,4.948372615039281,1.7362514029180698,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,351.14036921499013,262.51803475932235,0.0,105635.62531817443,7.099887766554434,0.6214927048260381,2.8221099887766554,97.87123004864137,2.8106060606060606,2.409905586075177,48.285714285714285,0.18353737905019954,0.558366313123318,0.3184422985594428,0.31714421402564513,0.2719298245614036,11.0436303274769,7.36615397164236,0.046512473998039205
contact_cost10,2024,KZT,random_expected_budget,4.629068462401795,2.5625701459034795,0.9851290684624018,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,185.66593803159944,139.3752534075815,0.0,73498.0337743612,4.849046015712682,0.3933782267115601,1.1677890011223344,32.32786958491974,1.1677890011223344,1.2587817748636465,48.285714285714285,0.09586828176571766,0.5535822523942298,0.2522730027882168,0.2522730027882168,0.2719298245614036,6.98366633535301,3.8948637261152195,-0.019656821773186783
contact_cost10,2024,KZT,universal,8.18462401795735,4.540965207631874,1.6004489337822672,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,734.2153494552697,652.3691092756962,0.0,122474.19763302612,7.5448933782267105,0.38215488215488214,2.9057239057239057,348.21592945107943,5.631032547699214,2.2256433733041923,48.285714285714285,0.1695040477091759,0.5548165923894413,0.355022283167638,0.6880013712718547,0.2719298245614036,42.54513447252819,15.4022259659908,0.08309245860623443
contact_cost10,2024,KZT,universal_expected_budget,3.977553310886644,2.2839506172839505,0.7951739618406285,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,334.40412549483324,294.6285923859668,0.0,67840.05490871625,3.6411335578002246,0.18265993265993266,1.4323793490460157,164.8832474824766,2.700617283950617,1.081615374013035,48.285714285714285,0.08237536442664647,0.5742099322799097,0.3601156884875847,0.678964446952596,0.2719298245614036,41.45343496243981,7.015064324999859,0.08818586392618111
contact_cost10,2024,KZT,v3_readiness,6.33361391694725,3.5984848484848486,1.2875982042648708,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,311.6173729684587,248.28123379898625,0.0,96531.54279350926,5.794332210998878,0.4320987654320988,2.060886644219978,130.6201664792189,2.060886644219978,1.7222985212751296,48.285714285714285,0.13116951899003182,0.5681566473220219,0.32538873875869406,0.32538873875869406,0.2719298245614035,20.623323144107392,6.537048288284306,0.05345891419729054
contact_cost10,2024,KZT,weekly_expected_budget,4.526374859708193,2.674523007856341,0.9935465768799102,7.982323232323232,7.982323232323232,476694.3109888589,476694.3109888589,268.18053837794656,222.91678978086466,0.0,63488.45248157059,4.047418630751964,0.44753086419753085,1.2732884399551065,49.21236213942188,1.2732884399551065,1.2308563214995965,48.285714285714285,0.09374149117738861,0.5908752789486734,0.28130424001983634,0.28130424001983634,0.2719298245614035,10.872356723586632,5.6258388698121955,0.009374415458432817
contact_cost10,2024,TJS,group_aware,4.99635241301908,3.152076318742986,0.9955106621773289,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,379.8869510218136,329.9234268916228,0.0,53821.169685015586,3.6781705948372614,0.4046015712682379,1.9113355780022445,162.20481136030034,1.1795735129068463,1.7969337625770374,48.285714285714285,0.10347475411577976,0.6308754983995059,0.38254618970067944,0.2360869321053518,0.3596491228070175,32.46464579592915,8.173280756033297,0.022897066893661944
contact_cost10,2024,TJS,group_expected_budget,4.99635241301908,3.152076318742986,0.9955106621773289,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,379.8869510218136,329.9234268916228,0.0,53821.169685015586,3.6781705948372614,0.4046015712682379,1.9113355780022445,162.20481136030034,1.1795735129068463,1.7969337625770374,48.285714285714285,0.10347475411577976,0.6308754983995059,0.38254618970067944,0.2360869321053518,0.3596491228070175,32.46464579592915,8.173280756033297,0.022897066893661944
contact_cost10,2024,TJS,group_unconstrained_expected_budget,4.765712682379349,2.812008978675645,0.9753086419753086,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,241.46272139056657,193.8055945667731,0.0,63582.609986826836,4.172278338945006,0.32912457912457915,1.621212121212121,95.60489653004318,1.4884960718294051,1.7139843857680115,48.285714285714285,0.0986981916469096,0.5900500441566087,0.3401825139829261,0.3123344127171033,0.35964912280701755,20.060986236860398,5.195078716793365,-0.019466608824091458
contact_cost10,2024,TJS,group_unconstrained_exploratory,8.882716049382715,5.078843995510662,1.65993265993266,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,365.1437637799716,276.3166032861444,0.0,111696.28898849961,7.047699214365881,0.6739618406285073,3.3249158249158244,186.2643088865609,3.007856341189675,3.1946610353043106,48.285714285714285,0.183961574987216,0.571767009918504,0.37431296986543683,0.3386189904605472,0.3596491228070176,20.96929676137795,7.856080577816531,0.014663847058419222
contact_cost10,2024,TJS,random_expected_budget,4.15993265993266,2.3588664421997754,0.8181818181818181,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,268.2463264004947,226.64699980116814,0.0,57452.330238055525,3.971661054994388,0.30443322109988774,1.52020202020202,94.64460380880641,1.52020202020202,1.4961161320810445,48.285714285714285,0.08615245153706692,0.5670443814919736,0.3654390934844192,0.3654390934844192,0.3596491228070176,22.751474974678676,5.771328895474212,0.005789970677401612
contact_cost10,2024,TJS,universal,8.537878787878789,4.793490460157127,1.590628507295174,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,1231.0629574639788,1145.6841695851908,0.0,112698.19225745578,7.2861952861952854,0.4060044893378226,4.309483726150393,544.7636834152818,6.2727272727272725,3.0706406166932485,48.285714285714285,0.176819974896898,0.5614381018107726,0.5047487594071445,0.7346938775510203,0.35964912280701755,63.805506841896346,26.486361673233706,0.14509963660012692
contact_cost10,2024,TJS,universal_expected_budget,3.8456790123456788,2.4393939393939394,0.6888327721661055,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,576.6674606738102,538.2106705503535,0.0,47890.25644017772,2.618125701459035,0.18686868686868685,1.7968574635241301,251.01429592242584,2.753928170594837,1.383095083387481,48.285714285714285,0.07964423990065016,0.634320735444331,0.46724062454399534,0.7161097329636655,0.3596491228070176,65.27177518368056,12.407020157650003,0.10759150173697773
contact_cost10,2024,TJS,v3_readiness,5.4927048260381595,3.4211560044893377,1.2084736251402917,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,747.4541954762382,692.5271472158565,0.0,84759.0226986226,5.877665544332211,0.26571268237934903,2.94668911335578,412.8894485299874,2.94668911335578,1.975446472522496,48.285714285714285,0.11375424195937017,0.6228545157335512,0.5364732325296281,0.5364732325296281,0.35964912280701755,75.17051463837736,16.08150260352452,0.17682410972261053
contact_cost10,2024,TJS,weekly_expected_budget,4.290123456790123,2.679854096520763,0.8580246913580246,8.014590347923681,8.014590347923681,464791.26603034075,464791.26603034075,166.43404089695477,123.53280632905354,0.0,55675.49349389874,3.945286195286195,0.4026374859708193,1.3145342312008979,49.493880743133005,1.3145342312008979,1.5429391379683777,48.285714285714285,0.08884871064358243,0.6246566383257031,0.30640941792020926,0.30640941792020926,0.35964912280701755,11.536703137248269,3.580834087491013,-0.05323970488680829
contact_cost10,2024,UZS,group_aware,5.068462401795735,3.0230078563411897,0.9579124579124578,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,258.2990168053767,207.61439278741938,0.0,46281.71891125651,3.3639169472502806,0.3179012345679012,2.071829405162738,125.72180107684174,1.2901234567901236,1.7339476637722253,48.285714285714285,0.10496815625020753,0.5964348981399469,0.40876882196634184,0.254539415411869,0.3421052631578948,24.804722045940213,5.974055930104727,0.06666355880844704
contact_cost10,2024,UZS,group_expected_budget,5.068462401795735,3.0230078563411897,0.9579124579124578,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,258.2990168053767,207.61439278741938,0.0,46281.71891125651,3.3639169472502806,0.3179012345679012,2.071829405162738,125.72180107684174,1.2901234567901236,1.7339476637722253,48.285714285714285,0.10496815625020753,0.5964348981399469,0.40876882196634184,0.254539415411869,0.3421052631578948,24.804722045940213,5.974055930104727,0.06666355880844704
contact_cost10,2024,UZS,group_unconstrained_expected_budget,5.077160493827161,2.8843995510662177,0.9250841750841751,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,356.65069074720225,305.87908580893065,0.0,52518.484382178205,3.4896184062850732,0.28114478114478114,2.2272727272727275,130.88534038708394,2.331369248035915,1.7369233268356075,48.285714285714285,0.10514829425085835,0.5681127383255042,0.4386847195357834,0.45918762088974857,0.3421052631578947,25.779240295085227,8.248777716562797,0.09657945637788873
contact_cost10,2024,UZS,group_unconstrained_exploratory,9.105499438832773,4.7640291806958475,1.654320987654321,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,494.04186618637436,402.98687179804665,0.0,93166.9152217602,6.7718855218855225,0.5732323232323232,3.8591470258136926,196.09783159377935,3.8280022446689115,3.1150392817059487,48.285714285714285,0.18857543216517578,0.5232035005546654,0.4238259583384691,0.4204055220017256,0.34210526315789475,21.536197208191467,11.426422666697814,0.08172069518057434
contact_cost10,2024,UZS,random_expected_budget,4.221099887766554,2.39337822671156,0.7051066217732884,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,360.6385604431743,318.42756156550877,0.0,47726.73619096176,2.962962962962963,0.20707070707070707,1.376543209876543,39.25001599901638,1.376543209876543,1.444060487920137,48.285714285714285,0.08741922844486946,0.5670034565275193,0.32611007710715234,0.32611007710715234,0.34210526315789475,9.298528118884231,8.341010961970996,-0.015995186050742405
contact_cost10,2024,UZS,universal,8.594556677890012,4.227272727272727,1.521885521885522,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,774.7383753957102,688.7928086168101,0.0,98241.64636014577,6.908810325476992,0.3644781144781145,4.90712682379349,559.7291899937993,6.918630751964086,2.9402430740150045,48.285714285714285,0.1779937773527517,0.49185465704678255,0.5709575266886487,0.8050014690999315,0.3421052631578948,65.1260106799615,17.91849788301673,0.22885226353075394
contact_cost10,2024,UZS,universal_expected_budget,3.7659932659932656,2.10662177328844,0.5805274971941639,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,411.0471190052452,373.3871863453125,0.0,34806.75929203072,2.4250841750841747,0.06369248035914701,2.234567901234568,220.59925285990516,3.0782828282828283,1.288366117313486,48.285714285714285,0.07799394337855875,0.5593801221874535,0.593354194605871,0.8173893607510059,0.34210526315789486,58.576645596237675,9.506882795051478,0.25124893144797616
contact_cost10,2024,UZS,v3_readiness,6.545454545454545,3.5171156004489337,1.1144781144781144,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,357.28762956782646,291.83308411328096,0.0,73293.48842961452,5.501964085297418,0.40768799102132436,2.9102132435465773,293.6525375606701,2.9102132435465773,2.2392344497607657,48.285714285714285,0.13555675094136632,0.5373371056241427,0.4446159122085049,0.4446159122085049,0.3421052631578948,44.863582127324605,8.263509124314654,0.10251064905061008
contact_cost10,2024,UZS,weekly_expected_budget,4.270763187429854,2.497755331088664,0.7634680134680135,7.8841189674523005,7.8841189674523005,432367.9252879854,432367.9252879854,260.5609033873296,217.85327151303105,0.0,49845.973912024034,3.563973063973064,0.2121212121212121,2.0022446689113353,67.22982430681877,2.0022446689113353,1.4610505641207396,48.285714285714285,0.0884477583195532,0.5848498784573943,0.4688259641285066,0.4688259641285066,0.34210526315789475,15.741875949642079,6.026369861126468,0.12672070097061183
contact_cost10,2025,AMD,group_aware,4.285914702581369,2.663860830527497,0.9121773288439955,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,9.260032699818701,-33.59911432599498,0.0,63306.50594435269,3.996913580246913,0.3734567901234568,1.7861952861952863,159.17236898692045,1.333894500561167,0.9251533939492824,48.142857142857146,0.08902493447498393,0.6215384615384616,0.41675941080196405,0.311227495908347,0.21585903083700442,37.13848268866674,0.19567333086815908,0.20090037996495963
contact_cost10,2025,AMD,group_expected_budget,4.285914702581369,2.663860830527497,0.9121773288439955,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,9.260032699818701,-33.59911432599498,0.0,63306.50594435269,3.996913580246913,0.3734567901234568,1.7861952861952863,159.17236898692045,1.333894500561167,0.9251533939492824,48.142857142857146,0.08902493447498393,0.6215384615384616,0.41675941080196405,0.311227495908347,0.21585903083700442,37.13848268866674,0.19567333086815908,0.20090037996495963
contact_cost10,2025,AMD,group_unconstrained_expected_budget,3.854657687991022,2.137766554433221,0.7679573512906845,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,18.982959600067534,-19.56361727984268,0.0,56709.96470169729,3.8288439955106623,0.3285634118967452,1.4234006734006734,87.12018729970211,1.4346240179573513,0.8320626727381499,48.142857142857146,0.08006707363779571,0.5545930994322317,0.3692677245596156,0.37217935652933465,0.21585903083700436,22.60127729918025,0.4011280580848959,0.15340869372261123
contact_cost10,2025,AMD,group_unconstrained_exploratory,7.753086419753086,4.264590347923681,1.530583613916947,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,-93.13262737803296,-170.6634915755638,0.0,104305.04654433846,7.400112233445567,0.664702581369248,2.9862514029180693,146.65110694995803,3.0165544332210996,1.6735737205634416,48.142857142857146,0.16104333809576143,0.5500506658946149,0.3851693688477128,0.3890778807180081,0.21585903083700442,18.915190546093314,-1.9679813238585655,0.16931033801070838
contact_cost10,2025,AMD,random_expected_budget,4.425084175084175,2.595959595959596,0.7118406285072951,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,-68.54848638025508,-112.79932813109684,0.0,42458.12475903671,2.9012345679012346,0.361672278338945,0.8181818181818181,-147.8977794856301,0.8181818181818181,0.9551943814058352,48.142857142857146,0.09191569503142202,0.5866463762602245,0.18489632870458436,0.18489632870458436,0.21585903083700445,-33.42259121722058,-1.44849495577459,-0.030962702132420084
contact_cost10,2025,AMD,universal,6.553310886644219,3.596801346801347,1.2904040404040402,8.053591470258137,8.053591470258137,473239.38621241815,473239.38621241815,-48.41090589211632,-113.94401475855851,0.0,93781.74460172126,6.640291806958474,0.6040965207631874,2.5563973063973062,149.3202368139235,2.5563973063973062,1.4145913367646115,48.142857142857146,0.13612218458904907,0.5488525432437062,0.39009248158931326,0.39009248158931326,0.21585903083700445,22.78546514834832,-1.0229686560870193,0.1742334507523088
