year,user_id,corridor,policy,contact_date,latent_ready,observed_intent,observed_balance,phase_window
2023,3,TJS,market_only,2023-07-06,False,False,False,False
2023,3,TJS,market_only,2023-07-14,False,False,False,True
2023,3,TJS,market_only,2023-07-20,False,False,False,False
2023,3,TJS,market_only,2023-07-26,True,True,True,False
2023,3,TJS,market_only,2023-08-01,False,False,False,False
2023,3,TJS,market_only,2023-08-05,False,False,True,False
2023,3,TJS,market_only,2023-08-12,False,False,True,True
2023,3,TJS,market_only,2023-08-25,False,False,False,False
2023,3,TJS,market_only,2023-08-31,False,False,False,False
2023,3,TJS,market_only,2023-09-06,True,True,True,False
2023,3,TJS,market_only,2023-09-20,False,False,True,False
2023,3,TJS,market_only,2023-09-28,False,False,True,False
2023,3,TJS,market_only,2023-10-04,False,False,False,False
2023,3,TJS,market_only,2023-10-11,False,False,False,False
2023,3,TJS,market_only,2023-10-28,False,True,True,False
2023,3,TJS,market_only,2023-11-11,False,False,False,False
2023,3,TJS,market_only,2023-11-17,False,False,False,False
2023,3,TJS,market_only,2023-11-23,False,False,False,False
2023,3,TJS,market_only,2023-11-29,True,True,True,False
2023,3,TJS,market_only,2023-12-05,False,False,True,True
2023,3,TJS,market_only,2023-12-13,False,False,True,False
2023,3,TJS,market_only,2023-12-20,False,False,False,True
2023,3,TJS,frequency_gate,2023-04-06,True,False,True,True
2023,3,TJS,frequency_gate,2023-04-20,False,False,True,True
2023,3,TJS,frequency_gate,2023-05-03,True,False,True,True
2023,3,TJS,frequency_gate,2023-06-16,False,False,False,True
2023,3,TJS,frequency_gate,2023-06-29,False,False,True,True
2023,3,TJS,frequency_gate,2023-07-14,False,False,False,True
2023,3,TJS,frequency_gate,2023-08-12,False,False,True,True
2023,3,TJS,frequency_gate,2023-12-05,False,False,True,True
2023,3,TJS,frequency_gate,2023-12-20,False,False,False,True
2023,3,TJS,user_aware,2023-04-06,True,False,True,True
2023,3,TJS,user_aware,2023-05-03,True,False,True,True
2023,3,TJS,user_aware,2023-07-26,True,True,True,False
2023,3,TJS,user_aware,2023-08-12,False,False,True,True
2023,3,TJS,user_aware,2023-09-06,True,True,True,False
2023,3,TJS,user_aware,2023-10-28,False,True,True,False
2023,3,TJS,user_aware,2023-11-29,True,True,True,False
2023,3,TJS,user_aware,2023-12-05,False,False,True,True
2023,3,TJS,matched_random_market,2023-06-03,False,False,False,False
2023,3,TJS,matched_random_market,2023-06-16,False,False,False,True
2023,3,TJS,matched_random_market,2023-06-29,False,False,True,True
2023,3,TJS,matched_random_market,2023-07-14,False,False,False,True
2023,3,TJS,matched_random_market,2023-08-05,False,False,True,False
2023,3,TJS,matched_random_market,2023-08-12,False,False,True,True
2023,3,TJS,matched_random_market,2023-08-31,False,False,False,False
2023,3,TJS,matched_random_market,2023-09-20,False,False,True,False
2023,3,TJS,weekly_fixed,2023-01-10,False,False,False,False
2023,3,TJS,weekly_fixed,2023-01-17,False,False,False,False
2023,3,TJS,weekly_fixed,2023-01-24,False,False,True,True
2023,3,TJS,weekly_fixed,2023-01-31,False,False,False,False
2023,3,TJS,weekly_fixed,2023-02-07,False,False,True,True
2023,3,TJS,weekly_fixed,2023-02-14,False,False,False,False
2023,3,TJS,weekly_fixed,2023-02-21,False,False,False,True
2023,3,TJS,weekly_fixed,2023-02-28,False,False,False,False
2023,3,TJS,weekly_fixed,2023-03-07,False,False,False,True
2023,3,TJS,weekly_fixed,2023-03-14,False,False,False,False
2023,3,TJS,weekly_fixed,2023-03-21,False,False,False,True
2023,3,TJS,weekly_fixed,2023-03-28,False,False,True,False
2023,3,TJS,weekly_fixed,2023-04-04,False,False,False,True
2023,3,TJS,weekly_fixed,2023-04-11,False,False,True,False
2023,3,TJS,weekly_fixed,2023-04-18,True,True,True,True
2023,3,TJS,weekly_fixed,2023-04-25,False,True,False,False
2023,3,TJS,weekly_fixed,2023-05-03,True,False,True,True
2023,3,TJS,weekly_fixed,2023-05-11,False,False,False,False
2023,3,TJS,weekly_fixed,2023-05-16,False,False,False,False
2023,3,TJS,weekly_fixed,2023-05-23,False,False,False,False
2023,3,TJS,weekly_fixed,2023-05-30,False,False,True,False
2023,3,TJS,weekly_fixed,2023-06-06,False,False,False,False
2023,3,TJS,weekly_fixed,2023-06-14,True,True,True,False
2023,3,TJS,weekly_fixed,2023-06-20,False,False,False,False
2023,3,TJS,weekly_fixed,2023-06-27,True,False,True,False
2023,3,TJS,weekly_fixed,2023-07-04,False,False,True,False
2023,3,TJS,weekly_fixed,2023-07-11,True,True,True,False
2023,3,TJS,weekly_fixed,2023-07-18,False,False,True,False
2023,3,TJS,weekly_fixed,2023-07-25,True,True,True,False
2023,3,TJS,weekly_fixed,2023-08-01,False,False,False,False
2023,3,TJS,weekly_fixed,2023-08-08,True,True,True,False
2023,3,TJS,weekly_fixed,2023-08-15,False,False,False,False
2023,3,TJS,weekly_fixed,2023-08-22,True,True,True,False
2023,3,TJS,weekly_fixed,2023-08-29,False,False,False,False
2023,3,TJS,weekly_fixed,2023-09-05,False,False,True,False
2023,3,TJS,weekly_fixed,2023-09-12,False,False,True,False
2023,3,TJS,weekly_fixed,2023-09-19,True,True,True,False
2023,3,TJS,weekly_fixed,2023-09-26,False,False,True,False
2023,3,TJS,weekly_fixed,2023-10-03,False,False,False,False
2023,3,TJS,weekly_fixed,2023-10-10,False,False,True,True
2023,3,TJS,weekly_fixed,2023-10-17,True,False,True,False
2023,3,TJS,weekly_fixed,2023-10-24,False,False,False,True
2023,3,TJS,weekly_fixed,2023-10-31,True,True,True,False
2023,3,TJS,weekly_fixed,2023-11-08,False,False,False,True
2023,3,TJS,weekly_fixed,2023-11-14,True,False,True,False
2023,3,TJS,weekly_fixed,2023-11-21,False,False,False,True
2023,3,TJS,weekly_fixed,2023-11-28,True,True,True,False
2023,3,TJS,weekly_fixed,2023-12-05,False,False,True,True
2023,3,TJS,weekly_fixed,2023-12-12,False,False,True,False
2023,3,TJS,weekly_fixed,2023-12-19,False,False,False,True
2023,3,TJS,matched_calendar,2023-01-10,False,False,False,False
2023,3,TJS,matched_calendar,2023-03-01,False,False,False,False
2023,3,TJS,matched_calendar,2023-04-20,False,False,True,True
2023,3,TJS,matched_calendar,2023-06-10,False,False,False,False
2023,3,TJS,matched_calendar,2023-08-01,False,False,False,False
2023,3,TJS,matched_calendar,2023-09-16,False,False,False,False
2023,3,TJS,matched_calendar,2023-11-04,False,False,True,False
2023,3,TJS,matched_calendar,2023-12-23,False,False,False,False
2023,4,UZS,market_only,2023-01-12,False,False,False,False
2023,4,UZS,market_only,2023-01-18,False,False,True,False
2023,4,UZS,market_only,2023-01-24,False,False,False,False
2023,4,UZS,market_only,2023-01-31,False,False,False,False
2023,4,UZS,market_only,2023-02-07,False,False,False,False
2023,4,UZS,market_only,2023-02-11,False,False,False,True
2023,4,UZS,market_only,2023-02-21,False,False,True,False
2023,4,UZS,market_only,2023-03-01,False,False,True,False
2023,4,UZS,market_only,2023-03-11,False,False,False,True
2023,4,UZS,market_only,2023-03-18,False,False,True,False
2023,4,UZS,market_only,2023-03-25,False,False,False,False
2023,4,UZS,market_only,2023-04-01,False,False,False,False
2023,4,UZS,market_only,2023-04-07,False,False,False,True
2023,4,UZS,market_only,2023-04-14,False,False,False,False
2023,4,UZS,market_only,2023-04-20,False,False,True,True
2023,4,UZS,market_only,2023-05-03,False,False,True,True
2023,4,UZS,market_only,2023-05-12,False,False,True,False
2023,4,UZS,market_only,2023-05-26,False,False,False,False
2023,4,UZS,market_only,2023-06-03,False,False,True,False
2023,4,UZS,market_only,2023-06-09,False,False,False,False
2023,4,UZS,market_only,2023-06-16,True,True,True,False
2023,4,UZS,market_only,2023-06-23,False,False,False,False
2023,4,UZS,market_only,2023-06-29,False,False,False,False
2023,4,UZS,market_only,2023-07-06,False,False,False,False
2023,4,UZS,market_only,2023-07-14,False,False,False,False
2023,4,UZS,market_only,2023-07-22,False,False,False,True
2023,4,UZS,market_only,2023-07-28,False,False,False,False
2023,4,UZS,market_only,2023-08-03,False,False,False,False
2023,4,UZS,market_only,2023-08-25,False,False,False,False
2023,4,UZS,market_only,2023-08-31,False,False,False,False
2023,4,UZS,market_only,2023-09-06,False,True,True,False
2023,4,UZS,market_only,2023-09-15,False,False,True,True
2023,4,UZS,market_only,2023-09-23,False,False,True,False
2023,4,UZS,market_only,2023-09-29,False,False,True,True
2023,4,UZS,market_only,2023-10-05,False,False,False,False
2023,4,UZS,market_only,2023-10-11,False,False,True,True
2023,4,UZS,market_only,2023-10-28,False,False,False,False
2023,4,UZS,market_only,2023-11-10,False,False,False,False
2023,4,UZS,market_only,2023-11-16,False,False,False,False
2023,4,UZS,market_only,2023-11-22,False,False,True,True
2023,4,UZS,market_only,2023-11-28,False,False,False,False
2023,4,UZS,market_only,2023-12-02,False,False,False,False
2023,4,UZS,market_only,2023-12-13,True,False,True,False
2023,4,UZS,market_only,2023-12-20,False,False,False,True
2023,4,UZS,frequency_gate,2023-02-11,False,False,False,True
2023,4,UZS,frequency_gate,2023-03-11,False,False,False,True
2023,4,UZS,frequency_gate,2023-04-07,False,False,False,True
2023,4,UZS,frequency_gate,2023-04-20,False,False,True,True
2023,4,UZS,frequency_gate,2023-05-03,False,False,True,True
2023,4,UZS,frequency_gate,2023-07-22,False,False,False,True
2023,4,UZS,frequency_gate,2023-09-15,False,False,True,True
2023,4,UZS,frequency_gate,2023-09-29,False,False,True,True
2023,4,UZS,frequency_gate,2023-10-11,False,False,True,True
2023,4,UZS,frequency_gate,2023-11-22,False,False,True,True
2023,4,UZS,frequency_gate,2023-12-20,False,False,False,True
2023,4,UZS,user_aware,2023-04-20,False,False,True,True
2023,4,UZS,user_aware,2023-05-03,False,False,True,True
2023,4,UZS,user_aware,2023-06-16,True,True,True,False
2023,4,UZS,user_aware,2023-09-06,False,True,True,False
2023,4,UZS,user_aware,2023-09-15,False,False,True,True
2023,4,UZS,user_aware,2023-09-29,False,False,True,True
2023,4,UZS,matched_random_market,2023-01-31,False,False,False,False
2023,4,UZS,matched_random_market,2023-03-18,False,False,True,False
2023,4,UZS,matched_random_market,2023-07-28,False,False,False,False
2023,4,UZS,matched_random_market,2023-08-31,False,False,False,False
2023,4,UZS,matched_random_market,2023-09-06,False,True,True,False
2023,4,UZS,matched_random_market,2023-12-13,True,False,True,False
2023,4,UZS,weekly_fixed,2023-01-10,False,False,False,False
2023,4,UZS,weekly_fixed,2023-01-17,False,True,False,False
2023,4,UZS,weekly_fixed,2023-01-24,False,False,False,False
2023,4,UZS,weekly_fixed,2023-01-31,False,False,False,False
2023,4,UZS,weekly_fixed,2023-02-07,False,False,False,False
2023,4,UZS,weekly_fixed,2023-02-14,True,True,True,False
2023,4,UZS,weekly_fixed,2023-02-21,False,False,True,False
2023,4,UZS,weekly_fixed,2023-02-28,False,False,False,False
2023,4,UZS,weekly_fixed,2023-03-07,False,False,False,False
2023,4,UZS,weekly_fixed,2023-03-14,False,False,False,False
2023,4,UZS,weekly_fixed,2023-03-21,False,False,False,False
2023,4,UZS,weekly_fixed,2023-03-28,False,False,True,False
2023,4,UZS,weekly_fixed,2023-04-04,False,False,False,False
2023,4,UZS,weekly_fixed,2023-04-11,False,False,True,False
2023,4,UZS,weekly_fixed,2023-04-18,False,False,False,True
2023,4,UZS,weekly_fixed,2023-04-25,True,False,False,False
2023,4,UZS,weekly_fixed,2023-05-03,False,False,True,True
2023,4,UZS,weekly_fixed,2023-05-11,False,False,True,False
2023,4,UZS,weekly_fixed,2023-05-16,False,False,True,True
2023,4,UZS,weekly_fixed,2023-05-23,False,False,True,False
2023,4,UZS,weekly_fixed,2023-05-30,False,False,True,True
2023,4,UZS,weekly_fixed,2023-06-06,True,True,True,False
2023,4,UZS,weekly_fixed,2023-06-14,False,False,False,False
2023,4,UZS,weekly_fixed,2023-06-20,False,False,True,False
2023,4,UZS,weekly_fixed,2023-06-27,False,False,False,True
2023,4,UZS,weekly_fixed,2023-07-04,True,True,True,False
2023,4,UZS,weekly_fixed,2023-07-11,False,False,False,False
2023,4,UZS,weekly_fixed,2023-07-18,True,True,True,False
2023,4,UZS,weekly_fixed,2023-07-25,False,False,True,False
2023,4,UZS,weekly_fixed,2023-08-01,False,False,True,False
2023,4,UZS,weekly_fixed,2023-08-08,False,False,False,False
2023,4,UZS,weekly_fixed,2023-08-15,False,False,False,False
2023,4,UZS,weekly_fixed,2023-08-22,False,False,False,False
2023,4,UZS,weekly_fixed,2023-08-29,False,False,True,False
2023,4,UZS,weekly_fixed,2023-09-05,False,False,False,False
2023,4,UZS,weekly_fixed,2023-09-12,False,False,False,False
2023,4,UZS,weekly_fixed,2023-09-19,False,False,False,False
2023,4,UZS,weekly_fixed,2023-09-26,False,False,True,False
2023,4,UZS,weekly_fixed,2023-10-03,False,False,True,False
2023,4,UZS,weekly_fixed,2023-10-10,False,False,True,False
2023,4,UZS,weekly_fixed,2023-10-17,False,False,False,False
2023,4,UZS,weekly_fixed,2023-10-24,False,False,False,False
2023,4,UZS,weekly_fixed,2023-10-31,False,False,False,False
2023,4,UZS,weekly_fixed,2023-11-08,False,False,False,True
2023,4,UZS,weekly_fixed,2023-11-14,False,False,True,False
2023,4,UZS,weekly_fixed,2023-11-21,False,False,False,True
2023,4,UZS,weekly_fixed,2023-11-28,False,False,False,False
2023,4,UZS,weekly_fixed,2023-12-05,False,False,False,True
2023,4,UZS,weekly_fixed,2023-12-12,False,False,False,False
2023,4,UZS,weekly_fixed,2023-12-19,False,False,True,True
2023,4,UZS,matched_calendar,2023-01-10,False,False,False,False
2023,4,UZS,matched_calendar,2023-03-22,False,False,False,True
2023,4,UZS,matched_calendar,2023-06-01,False,False,False,False
2023,4,UZS,matched_calendar,2023-08-10,False,False,False,False
2023,4,UZS,matched_calendar,2023-10-17,False,False,False,False
2023,4,UZS,matched_calendar,2023-12-23,False,True,False,False
2024,0,AMD,market_only,2024-01-13,False,False,False,False
2024,0,AMD,market_only,2024-01-19,True,True,True,True
2024,0,AMD,market_only,2024-01-25,False,False,False,True
2024,0,AMD,market_only,2024-01-31,False,False,True,False
2024,0,AMD,market_only,2024-02-07,True,True,True,False
2024,0,AMD,market_only,2024-02-13,True,True,False,False
2024,0,AMD,market_only,2024-02-20,True,True,True,False
2024,0,AMD,market_only,2024-02-28,True,True,True,False
2024,0,AMD,market_only,2024-03-05,False,False,False,False
2024,0,AMD,market_only,2024-03-12,False,False,False,False
2024,0,AMD,market_only,2024-03-16,False,False,False,True
2024,0,AMD,market_only,2024-03-22,False,False,False,True
2024,0,AMD,market_only,2024-03-29,False,False,True,True
2024,0,AMD,market_only,2024-04-04,False,False,False,False
2024,0,AMD,market_only,2024-04-10,True,True,True,False
2024,0,AMD,market_only,2024-04-16,False,False,True,False
2024,0,AMD,market_only,2024-04-23,False,False,False,False
2024,0,AMD,market_only,2024-04-28,False,False,True,True
2024,0,AMD,market_only,2024-05-09,False,False,False,False
2024,0,AMD,market_only,2024-05-17,False,False,True,True
2024,0,AMD,market_only,2024-05-28,False,False,True,False
2024,0,AMD,market_only,2024-06-01,False,False,True,True
2024,0,AMD,market_only,2024-06-07,False,False,False,False
2024,0,AMD,market_only,2024-06-14,False,False,True,False
2024,0,AMD,market_only,2024-06-20,False,False,True,False
2024,0,AMD,market_only,2024-06-26,False,False,False,False
2024,0,AMD,market_only,2024-07-02,False,False,False,False
2024,0,AMD,market_only,2024-07-06,False,False,False,True
2024,0,AMD,market_only,2024-07-13,False,False,True,True
2024,0,AMD,market_only,2024-07-19,False,False,True,False
2024,0,AMD,market_only,2024-07-25,False,False,False,False
2024,0,AMD,market_only,2024-07-31,False,False,False,False
2024,0,AMD,market_only,2024-08-06,False,False,False,False
2024,0,AMD,market_only,2024-08-10,False,False,False,False
2024,0,AMD,market_only,2024-08-16,False,False,True,False
2024,0,AMD,market_only,2024-08-22,False,False,True,False
2024,0,AMD,market_only,2024-08-28,False,False,False,False
2024,0,AMD,market_only,2024-09-03,True,True,True,True
2024,0,AMD,market_only,2024-09-07,False,False,True,False
2024,0,AMD,market_only,2024-09-13,False,False,True,False
2024,0,AMD,market_only,2024-09-19,False,False,False,False
2024,0,AMD,market_only,2024-09-26,False,False,True,False
2024,0,AMD,market_only,2024-10-02,True,True,True,False
2024,0,AMD,market_only,2024-10-09,False,False,False,False
2024,0,AMD,market_only,2024-10-15,False,False,True,True
2024,0,AMD,market_only,2024-10-23,False,False,False,True
2024,0,AMD,market_only,2024-10-29,False,False,False,True
2024,0,AMD,market_only,2024-11-02,False,False,True,False
2024,0,AMD,market_only,2024-11-13,True,True,True,True
2024,0,AMD,market_only,2024-11-19,False,False,False,True
2024,0,AMD,market_only,2024-11-23,False,False,False,False
2024,0,AMD,market_only,2024-11-29,False,False,True,False
2024,0,AMD,market_only,2024-12-05,False,False,True,False
2024,0,AMD,market_only,2024-12-11,False,False,True,True
2024,0,AMD,market_only,2024-12-17,True,False,True,True
2024,0,AMD,market_only,2024-12-21,False,False,False,False
2024,0,AMD,frequency_gate,2024-01-19,True,True,True,True
2024,0,AMD,frequency_gate,2024-01-25,False,False,False,True
2024,0,AMD,frequency_gate,2024-03-16,False,False,False,True
2024,0,AMD,frequency_gate,2024-03-22,False,False,False,True
2024,0,AMD,frequency_gate,2024-03-29,False,False,True,True
2024,0,AMD,frequency_gate,2024-04-28,False,False,True,True
2024,0,AMD,frequency_gate,2024-05-17,False,False,True,True
2024,0,AMD,frequency_gate,2024-06-01,False,False,True,True
2024,0,AMD,frequency_gate,2024-07-06,False,False,False,True
2024,0,AMD,frequency_gate,2024-07-13,False,False,True,True
2024,0,AMD,frequency_gate,2024-09-03,True,True,True,True
2024,0,AMD,frequency_gate,2024-10-15,False,False,True,True
2024,0,AMD,frequency_gate,2024-10-23,False,False,False,True
2024,0,AMD,frequency_gate,2024-10-29,False,False,False,True
2024,0,AMD,frequency_gate,2024-11-13,True,True,True,True
2024,0,AMD,frequency_gate,2024-11-19,False,False,False,True
2024,0,AMD,frequency_gate,2024-12-11,False,False,True,True
2024,0,AMD,frequency_gate,2024-12-17,True,False,True,True
2024,0,AMD,user_aware,2024-01-19,True,True,True,True
2024,0,AMD,user_aware,2024-02-07,True,True,True,False
2024,0,AMD,user_aware,2024-02-20,True,True,True,False
2024,0,AMD,user_aware,2024-02-28,True,True,True,False
2024,0,AMD,user_aware,2024-04-10,True,True,True,False
2024,0,AMD,user_aware,2024-04-28,False,False,True,True
2024,0,AMD,user_aware,2024-07-13,False,False,True,True
2024,0,AMD,user_aware,2024-09-03,True,True,True,True
2024,0,AMD,user_aware,2024-10-02,True,True,True,False
2024,0,AMD,user_aware,2024-11-13,True,True,True,True
2024,0,AMD,user_aware,2024-12-17,True,False,True,True
2024,0,AMD,matched_random_market,2024-01-25,False,False,False,True
2024,0,AMD,matched_random_market,2024-01-31,False,False,True,False
2024,0,AMD,matched_random_market,2024-03-05,False,False,False,False
2024,0,AMD,matched_random_market,2024-03-16,False,False,False,True
2024,0,AMD,matched_random_market,2024-04-10,True,True,True,False
2024,0,AMD,matched_random_market,2024-04-16,False,False,True,False
2024,0,AMD,matched_random_market,2024-04-28,False,False,True,True
2024,0,AMD,matched_random_market,2024-07-31,False,False,False,False
2024,0,AMD,matched_random_market,2024-08-28,False,False,False,False
2024,0,AMD,matched_random_market,2024-09-07,False,False,True,False
2024,0,AMD,matched_random_market,2024-09-26,False,False,True,False
2024,0,AMD,weekly_fixed,2024-01-10,False,False,True,True
2024,0,AMD,weekly_fixed,2024-01-16,False,False,False,False
2024,0,AMD,weekly_fixed,2024-01-23,True,True,True,False
2024,0,AMD,weekly_fixed,2024-01-30,False,False,False,False
2024,0,AMD,weekly_fixed,2024-02-06,False,False,True,False
2024,0,AMD,weekly_fixed,2024-02-13,True,True,False,False
2024,0,AMD,weekly_fixed,2024-02-20,True,True,True,False
2024,0,AMD,weekly_fixed,2024-02-27,True,True,True,False
2024,0,AMD,weekly_fixed,2024-03-05,False,False,False,False
2024,0,AMD,weekly_fixed,2024-03-12,False,False,False,False
2024,0,AMD,weekly_fixed,2024-03-19,True,True,True,False
2024,0,AMD,weekly_fixed,2024-03-26,False,False,False,False
2024,0,AMD,weekly_fixed,2024-04-02,True,True,True,False
2024,0,AMD,weekly_fixed,2024-04-09,True,True,True,False
2024,0,AMD,weekly_fixed,2024-04-16,False,False,True,False
2024,0,AMD,weekly_fixed,2024-04-23,False,False,False,False
2024,0,AMD,weekly_fixed,2024-05-03,False,False,True,True
2024,0,AMD,weekly_fixed,2024-05-07,False,False,False,False
2024,0,AMD,weekly_fixed,2024-05-14,True,True,True,False
2024,0,AMD,weekly_fixed,2024-05-21,True,True,False,False
2024,0,AMD,weekly_fixed,2024-05-28,False,False,True,False
2024,0,AMD,weekly_fixed,2024-06-04,True,True,True,False
2024,0,AMD,weekly_fixed,2024-06-11,False,False,False,False
2024,0,AMD,weekly_fixed,2024-06-18,False,False,False,False
2024,0,AMD,weekly_fixed,2024-06-25,False,False,False,False
2024,0,AMD,weekly_fixed,2024-07-02,False,False,False,False
2024,0,AMD,weekly_fixed,2024-07-09,False,False,False,False
2024,0,AMD,weekly_fixed,2024-07-16,True,True,False,False
2024,0,AMD,weekly_fixed,2024-07-23,True,True,True,False
2024,0,AMD,weekly_fixed,2024-07-30,False,False,False,False
2024,0,AMD,weekly_fixed,2024-08-06,False,False,False,False
2024,0,AMD,weekly_fixed,2024-08-13,True,False,True,True
2024,0,AMD,weekly_fixed,2024-08-20,False,False,True,True
2024,0,AMD,weekly_fixed,2024-08-27,True,True,True,True
2024,0,AMD,weekly_fixed,2024-09-03,True,True,True,True
2024,0,AMD,weekly_fixed,2024-09-10,False,False,False,True
2024,0,AMD,weekly_fixed,2024-09-17,False,False,False,True
2024,0,AMD,weekly_fixed,2024-09-24,False,False,True,True
2024,0,AMD,weekly_fixed,2024-10-01,False,False,True,True
2024,0,AMD,weekly_fixed,2024-10-08,True,True,False,True
2024,0,AMD,weekly_fixed,2024-10-15,False,False,True,True
2024,0,AMD,weekly_fixed,2024-10-22,True,True,True,True
2024,0,AMD,weekly_fixed,2024-10-29,False,False,False,True
2024,0,AMD,weekly_fixed,2024-11-06,False,False,True,True
2024,0,AMD,weekly_fixed,2024-11-12,False,True,True,True
2024,0,AMD,weekly_fixed,2024-11-19,False,False,False,True
2024,0,AMD,weekly_fixed,2024-11-26,True,True,True,True
2024,0,AMD,weekly_fixed,2024-12-03,False,False,True,True
2024,0,AMD,weekly_fixed,2024-12-10,True,True,True,True
2024,0,AMD,weekly_fixed,2024-12-17,True,False,True,True
2024,0,AMD,weekly_fixed,2024-12-24,False,False,True,True
2024,0,AMD,matched_calendar,2024-01-10,False,False,True,True
2024,0,AMD,matched_calendar,2024-02-13,True,True,False,False
2024,0,AMD,matched_calendar,2024-03-20,True,False,True,False
2024,0,AMD,matched_calendar,2024-04-24,True,True,True,False
2024,0,AMD,matched_calendar,2024-06-01,False,False,True,True
2024,0,AMD,matched_calendar,2024-07-06,False,False,False,True
2024,0,AMD,matched_calendar,2024-08-09,False,False,True,False
2024,0,AMD,matched_calendar,2024-09-12,False,False,True,False
2024,0,AMD,matched_calendar,2024-10-17,False,False,True,False
2024,0,AMD,matched_calendar,2024-11-20,False,False,False,True
2024,0,AMD,matched_calendar,2024-12-24,False,False,True,True
2024,1,KGS,market_only,2024-01-18,True,True,False,True
2024,1,KGS,market_only,2024-01-24,True,True,True,True
2024,1,KGS,market_only,2024-01-31,False,True,False,True
2024,1,KGS,market_only,2024-02-07,False,False,True,True
2024,1,KGS,market_only,2024-02-13,False,False,False,True
2024,1,KGS,market_only,2024-02-20,False,False,False,True
2024,1,KGS,market_only,2024-03-01,False,False,False,False
2024,1,KGS,market_only,2024-03-07,False,False,True,False
2024,1,KGS,market_only,2024-03-14,False,False,False,False
2024,1,KGS,market_only,2024-03-20,False,False,True,True
2024,1,KGS,market_only,2024-03-27,False,False,True,True
2024,1,KGS,market_only,2024-04-10,False,False,False,False
2024,1,KGS,market_only,2024-04-16,False,False,True,True
2024,1,KGS,market_only,2024-04-23,False,False,False,True
2024,1,KGS,market_only,2024-04-28,False,False,False,True
2024,1,KGS,market_only,2024-05-28,False,False,True,False
2024,1,KGS,market_only,2024-06-05,False,False,False,False
2024,1,KGS,market_only,2024-06-14,False,False,True,True
2024,1,KGS,market_only,2024-06-20,False,False,True,False
2024,1,KGS,market_only,2024-06-26,True,True,True,False
2024,1,KGS,market_only,2024-07-02,False,False,False,False
2024,1,KGS,market_only,2024-07-11,False,False,False,True
2024,1,KGS,market_only,2024-07-17,True,True,True,False
2024,1,KGS,market_only,2024-07-24,False,False,True,False
2024,1,KGS,market_only,2024-07-31,True,True,True,False
2024,1,KGS,market_only,2024-08-06,False,False,False,False
2024,1,KGS,market_only,2024-08-10,True,True,True,False
2024,1,KGS,market_only,2024-08-16,False,False,True,True
2024,1,KGS,market_only,2024-08-22,True,False,True,True
2024,1,KGS,market_only,2024-08-28,False,False,True,True
2024,1,KGS,market_only,2024-09-04,False,False,True,True
2024,1,KGS,market_only,2024-09-10,False,False,False,True
2024,1,KGS,market_only,2024-09-14,False,False,True,False
2024,1,KGS,market_only,2024-09-21,False,False,True,False
2024,1,KGS,market_only,2024-09-27,False,False,False,False
2024,1,KGS,market_only,2024-10-03,True,True,True,True
2024,1,KGS,market_only,2024-10-09,False,False,True,True
2024,1,KGS,market_only,2024-10-15,False,False,True,True
2024,1,KGS,market_only,2024-10-24,False,False,False,False
2024,1,KGS,market_only,2024-10-31,False,False,False,False
2024,1,KGS,market_only,2024-11-13,False,False,False,True
2024,1,KGS,market_only,2024-11-19,False,False,False,True
2024,1,KGS,market_only,2024-11-23,False,False,False,False
2024,1,KGS,market_only,2024-11-29,True,True,True,False
2024,1,KGS,market_only,2024-12-10,False,False,True,True
2024,1,KGS,market_only,2024-12-17,False,False,True,True
2024,1,KGS,frequency_gate,2024-01-18,True,True,False,True
2024,1,KGS,frequency_gate,2024-01-24,True,True,True,True
2024,1,KGS,frequency_gate,2024-01-31,False,True,False,True
2024,1,KGS,frequency_gate,2024-02-07,False,False,True,True
2024,1,KGS,frequency_gate,2024-02-13,False,False,False,True
2024,1,KGS,frequency_gate,2024-02-20,False,False,False,True
2024,1,KGS,frequency_gate,2024-03-20,False,False,True,True
2024,1,KGS,frequency_gate,2024-03-27,False,False,True,True
2024,1,KGS,frequency_gate,2024-04-16,False,False,True,True
2024,1,KGS,frequency_gate,2024-04-23,False,False,False,True
2024,1,KGS,frequency_gate,2024-04-28,False,False,False,True
2024,1,KGS,frequency_gate,2024-06-14,False,False,True,True
2024,1,KGS,frequency_gate,2024-07-11,False,False,False,True
2024,1,KGS,frequency_gate,2024-08-16,False,False,True,True
2024,1,KGS,frequency_gate,2024-08-22,True,False,True,True
2024,1,KGS,frequency_gate,2024-08-28,False,False,True,True
2024,1,KGS,frequency_gate,2024-09-04,False,False,True,True
2024,1,KGS,frequency_gate,2024-09-10,False,False,False,True
2024,1,KGS,frequency_gate,2024-10-03,True,True,True,True
2024,1,KGS,frequency_gate,2024-10-09,False,False,True,True
2024,1,KGS,frequency_gate,2024-10-15,False,False,True,True
2024,1,KGS,frequency_gate,2024-11-13,False,False,False,True
2024,1,KGS,frequency_gate,2024-11-19,False,False,False,True
2024,1,KGS,frequency_gate,2024-12-10,False,False,True,True
2024,1,KGS,frequency_gate,2024-12-17,False,False,True,True
2024,1,KGS,user_aware,2024-01-24,True,True,True,True
2024,1,KGS,user_aware,2024-02-07,False,False,True,True
2024,1,KGS,user_aware,2024-03-20,False,False,True,True
2024,1,KGS,user_aware,2024-04-16,False,False,True,True
2024,1,KGS,user_aware,2024-06-26,True,True,True,False
2024,1,KGS,user_aware,2024-07-17,True,True,True,False
