seed,year,user_id,segment,interval_days,estimated_interval,transfers,transfers_per_year,urgent_fraction,median_advance_window,amount_cv,readiness_day_fraction,intent_tpr,intent_fpr
4101,2025,54,occasional,180.0,180.77908353070615,2,2.0931232091690544,0.0,10.5,0.4163014206042713,0.06017191977077364,0.7142857142857143,0.024390243902439025
4101,2025,55,occasional,180.0,180.72013607413948,1,1.0465616045845272,1.0,0.0,,0.0,,0.034383954154727794
4101,2025,56,occasional,90.0,95.21467911957347,4,4.186246418338109,0.25,10.5,0.361590972484388,0.10315186246418338,0.6111111111111112,0.04153354632587859
4101,2025,57,occasional,60.0,59.82301413856996,6,6.2793696275071635,0.0,12.0,0.23458349942610482,0.19484240687679083,0.7352941176470589,0.03558718861209965
4101,2025,58,occasional,90.0,93.03086849156301,4,4.186246418338109,0.5,3.0,0.10689386994556799,0.045845272206303724,0.625,0.03903903903903904
4101,2025,59,occasional,60.0,61.52710165024688,6,6.2793696275071635,0.0,7.0,0.619723457096415,0.12320916905444126,0.5813953488372093,0.0196078431372549
4101,2026,0,frequent,7.0,7.133127744671121,32,51.946666666666665,0.15625,2.0,0.3836071196214539,0.23555555555555555,0.6981132075471698,0.023255813953488372
4101,2026,1,frequent,7.0,6.796190939882971,33,53.57,0.09090909090909091,2.0,0.40517725145542516,0.28888888888888886,0.6461538461538462,0.04375
4101,2026,2,frequent,7.0,7.2095859206145665,31,50.32333333333333,0.16129032258064516,2.0,0.4643664288513481,0.2222222222222222,0.76,0.017142857142857144
4101,2026,3,frequent,7.0,7.784273342166501,33,53.57,0.21212121212121213,2.0,0.4077289503341349,0.2311111111111111,0.5769230769230769,0.011560693641618497
4101,2026,4,frequent,7.0,6.886863352938239,32,51.946666666666665,0.21875,2.0,0.4003823978219426,0.20444444444444446,0.6956521739130435,0.03910614525139665
4101,2026,5,frequent,7.0,7.751713182174344,32,51.946666666666665,0.15625,1.0,0.37566970061287114,0.2222222222222222,0.56,0.02857142857142857
4101,2026,6,frequent,14.0,14.131831655816896,16,25.973333333333333,0.0625,2.0,0.45116794566848367,0.16,0.7777777777777778,0.037037037037037035
4101,2026,7,frequent,7.0,6.985705579431121,33,53.57,0.21212121212121213,2.0,0.4229019120066921,0.2222222222222222,0.7,0.022857142857142857
4101,2026,8,frequent,7.0,7.195219995296046,32,51.946666666666665,0.1875,2.0,0.3362962579493121,0.20444444444444446,0.6521739130434783,0.055865921787709494
4101,2026,9,frequent,7.0,7.273276483912715,33,53.57,0.30303030303030304,2.0,0.43635366671535286,0.19111111111111112,0.6511627906976745,0.04395604395604396
4101,2026,10,frequent,14.0,13.667455583977892,16,25.973333333333333,0.125,2.0,0.4709255840719868,0.12444444444444444,0.7857142857142857,0.030456852791878174
4101,2026,11,frequent,14.0,14.305133956478716,16,25.973333333333333,0.25,1.0,0.43258888487921254,0.09777777777777778,0.6363636363636364,0.029556650246305417
4101,2026,12,frequent,7.0,6.582950339709271,32,51.946666666666665,0.25,2.0,0.47823878296471745,0.2311111111111111,0.5961538461538461,0.03468208092485549
4101,2026,13,frequent,7.0,6.922952943953902,32,51.946666666666665,0.09375,2.0,0.3584089901042332,0.24,0.6851851851851852,0.029239766081871343
4101,2026,14,frequent,14.0,13.828691497535821,16,25.973333333333333,0.1875,1.5,0.5186711079833498,0.10666666666666667,0.75,0.04975124378109453
4101,2026,15,frequent,14.0,14.32071827427421,16,25.973333333333333,0.4375,0.5,0.3941922875738535,0.07111111111111111,0.9375,0.028708133971291867
4101,2026,16,frequent,14.0,14.052741306263691,16,25.973333333333333,0.1875,2.0,0.32996006915416215,0.11555555555555555,0.5,0.005025125628140704
4101,2026,17,frequent,14.0,14.104580890363295,16,25.973333333333333,0.125,2.0,0.2838183968079689,0.12444444444444444,0.7142857142857143,0.025380710659898477
4101,2026,18,frequent,14.0,14.373428903255746,16,25.973333333333333,0.125,2.0,0.30951404134217925,0.1288888888888889,0.6206896551724138,0.015306122448979591
4101,2026,19,frequent,7.0,7.3102570178162765,32,51.946666666666665,0.21875,2.0,0.4341320517996524,0.21333333333333335,0.6666666666666666,0.05084745762711865
4101,2026,20,monthly,30.4375,29.06892845885389,7,11.363333333333333,0.14285714285714285,6.0,0.38948994453340374,0.15555555555555556,0.7714285714285715,0.03684210526315789
4101,2026,21,monthly,30.4375,30.165742685398328,8,12.986666666666666,0.375,3.5,0.21712022237780845,0.11555555555555555,0.6923076923076923,0.03015075376884422
4101,2026,22,monthly,30.4375,31.08047230104986,7,11.363333333333333,0.14285714285714285,6.0,0.24513294603068647,0.14666666666666667,0.6363636363636364,0.015625
4101,2026,23,monthly,30.4375,29.826517496832665,8,12.986666666666666,0.25,5.0,0.27528880711357323,0.1511111111111111,0.6764705882352942,0.031413612565445025
4101,2026,24,monthly,30.4375,31.076866803945386,8,12.986666666666666,0.125,5.5,0.47393184180307285,0.18666666666666668,0.6666666666666666,0.02185792349726776
4101,2026,25,monthly,30.4375,30.142467244666,8,12.986666666666666,0.0,4.0,0.40867278314135247,0.14666666666666667,0.696969696969697,0.005208333333333333
4101,2026,26,monthly,30.4375,30.043131770359373,7,11.363333333333333,0.0,4.0,0.40135154259426586,0.14222222222222222,0.78125,0.010362694300518135
4101,2026,27,monthly,30.4375,29.579277634479197,8,12.986666666666666,0.125,5.0,0.328519984030875,0.16,0.6666666666666666,0.037037037037037035
4101,2026,28,monthly,30.4375,31.235887678760616,8,12.986666666666666,0.25,4.0,0.3625193758592502,0.11555555555555555,0.6923076923076923,0.010050251256281407
4101,2026,29,monthly,30.4375,30.98352421476197,7,11.363333333333333,0.14285714285714285,4.0,0.2613004599054032,0.14222222222222222,0.71875,0.025906735751295335
4101,2026,30,monthly,30.4375,31.050703075797955,7,11.363333333333333,0.2857142857142857,3.0,0.4312773763225032,0.08888888888888889,0.7,0.03414634146341464
4101,2026,31,monthly,30.4375,30.387591628733745,7,11.363333333333333,0.14285714285714285,4.0,0.3955904278145719,0.1288888888888889,0.7586206896551724,0.03571428571428571
4101,2026,32,monthly,30.4375,29.515005419249604,7,11.363333333333333,0.14285714285714285,4.0,0.2147686751982175,0.1288888888888889,0.5517241379310345,0.04591836734693878
4101,2026,33,monthly,30.4375,30.147528858337925,8,12.986666666666666,0.125,5.5,0.4743934776367132,0.1688888888888889,0.6842105263157895,0.0374331550802139
4101,2026,34,monthly,30.4375,31.082093398072175,8,12.986666666666666,0.25,3.5,0.35528018940443484,0.10666666666666667,0.6666666666666666,0.03482587064676617
4101,2026,35,monthly,30.4375,32.01976842895452,7,11.363333333333333,0.5714285714285714,0.0,0.5839372791114839,0.06222222222222222,0.7857142857142857,0.03317535545023697
4101,2026,36,monthly,30.4375,29.77647060529722,7,11.363333333333333,0.14285714285714285,5.0,0.4429212054577207,0.13333333333333333,0.6333333333333333,0.020512820512820513
4101,2026,37,monthly,30.4375,30.621830768644244,8,12.986666666666666,0.125,4.5,0.37156651148191516,0.16,0.6666666666666666,0.021164021164021163
4101,2026,38,monthly,30.4375,30.118977870021702,8,12.986666666666666,0.125,5.0,0.554878659620337,0.14666666666666667,0.5757575757575758,0.026041666666666668
4101,2026,39,monthly,30.4375,30.41135798627016,7,11.363333333333333,0.2857142857142857,3.0,0.5141226199934884,0.10222222222222223,0.6086956521739131,0.024752475247524754
4101,2026,40,occasional,90.0,88.8878946121198,3,4.87,0.3333333333333333,5.0,0.565927832059746,0.04888888888888889,0.9090909090909091,0.014018691588785047
4101,2026,41,occasional,90.0,87.27605081227419,2,3.2466666666666666,0.5,6.5,0.1071860390893332,0.057777777777777775,0.6923076923076923,0.04716981132075472
4101,2026,42,occasional,90.0,92.13480183753393,2,3.2466666666666666,0.0,12.5,0.23845538309624667,0.1111111111111111,0.76,0.015
4101,2026,43,occasional,60.0,57.99951778074444,3,4.87,0.3333333333333333,7.0,0.24802849705581906,0.07555555555555556,0.6470588235294118,0.0625
4101,2026,44,occasional,60.0,59.44927402396802,4,6.493333333333333,0.0,11.0,0.54983751275207,0.19555555555555557,0.6818181818181818,0.03314917127071823
4101,2026,45,occasional,60.0,62.56714809513582,4,6.493333333333333,0.25,3.5,0.193669417252423,0.08888888888888889,0.75,0.00975609756097561
4101,2026,46,occasional,90.0,91.81380358548927,2,3.2466666666666666,0.0,11.5,0.07469401747857327,0.10222222222222223,0.9130434782608695,0.019801980198019802
4101,2026,47,occasional,90.0,90.51596656407179,3,4.87,0.0,14.0,0.0805481598695413,0.16444444444444445,0.7027027027027027,0.026595744680851064
4101,2026,48,occasional,60.0,60.40123740143595,4,6.493333333333333,0.25,9.0,0.41548889776211445,0.13333333333333333,0.7333333333333333,0.03076923076923077
4101,2026,49,occasional,90.0,91.46708052025281,2,3.2466666666666666,0.5,3.0,0.042451605950906246,0.02666666666666667,0.8333333333333334,0.0365296803652968
4101,2026,50,occasional,90.0,87.80145796267848,3,4.87,0.0,7.0,0.3083719856688314,0.10666666666666667,0.625,0.009950248756218905
4101,2026,51,occasional,60.0,56.978310621258515,3,4.87,0.0,11.0,0.2225658172760974,0.14666666666666667,0.8181818181818182,0.010416666666666666
4101,2026,52,occasional,90.0,89.4255544723317,3,4.87,0.0,11.0,0.3240152801222881,0.1511111111111111,0.7647058823529411,0.010471204188481676
4101,2026,53,occasional,60.0,58.399698096495726,4,6.493333333333333,0.25,9.5,0.2823773774605684,0.1511111111111111,0.6764705882352942,0.03664921465968586
4101,2026,54,occasional,180.0,180.77908353070615,1,1.6233333333333333,0.0,13.0,,0.057777777777777775,0.6153846153846154,0.0330188679245283
4101,2026,55,occasional,180.0,180.72013607413948,1,1.6233333333333333,0.0,13.0,,0.057777777777777775,0.8461538461538461,0.0660377358490566
4101,2026,56,occasional,90.0,95.21467911957347,3,4.87,0.0,12.0,0.3190241286032636,0.14222222222222222,0.65625,0.031088082901554404
4101,2026,57,occasional,60.0,59.82301413856996,4,6.493333333333333,0.25,7.5,0.19746719421849726,0.12,0.5925925925925926,0.025252525252525252
4101,2026,58,occasional,90.0,93.03086849156301,2,3.2466666666666666,0.5,6.5,0.37628146295253206,0.057777777777777775,0.6153846153846154,0.04716981132075472
4101,2026,59,occasional,60.0,61.52710165024688,4,6.493333333333333,0.25,14.5,0.19125978949960962,0.19555555555555557,0.75,0.027624309392265192
